anio,conglome,viession,hoession,ubigeo,departamento,provincia,dominio,mieperho,factor07,factor_pob,gashog2d,gasto_pc,linea,linpe,pobre,pobre_extremo,categoria_pobreza,inghog1d
2022,16,1,3,150101,15,1501,Selva urbana,7,435.605586536832,3049.239105757824,2634.8666429095633,31.36746003463766,474.90718266442605,247.43342496529957,1,1,Pobre extremo,228607.50043805997
2024,310,6,4,150132,15,1501,Callao,4,1178.4776603413118,4713.910641365247,22489.274097452704,468.52654369693136,419.900067860717,245.60925620290035,0,0,No pobre,22427.555708512242
2025,358,13,4,040101,04,0401,Sierra rural,4,1181.644308382655,4726.57723353062,110436.17598738267,2300.7536664038057,413.624212805358,240.78087041686385,0,0,No pobre,114453.44518986063
2024,163,11,4,200101,20,2001,Sierra urbana,4,808.3455572377817,3233.3822289511268,75197.60811104058,1566.6168356466787,407.2986171157842,253.54135399138235,0,0,No pobre,32587.88428749265
2025,98,10,2,200101,20,2001,Selva rural,5,1907.828325843349,9539.141629216745,54806.59185530146,913.4431975883577,436.50628207470953,229.09258197164365,0,0,No pobre,15737.034014405319
2021,156,16,2,210101,21,2101,Selva urbana,4,1703.3616685822901,6813.4466743291605,77761.66823466073,1620.034754888765,435.8410592275711,209.2974872153217,0,0,No pobre,34501.39584280781
2021,2,17,1,200101,20,2001,Selva urbana,4,1676.6571655926598,6706.628662370639,56478.79638257055,1176.6415913035532,381.61941759969613,237.74854065459377,0,0,No pobre,3834.7738361677357
2024,350,17,2,040101,04,0401,Sierra urbana,7,1950.888677316008,13656.220741212055,76416.53632920035,909.7206705857184,445.4062323957307,252.36713704414936,0,0,No pobre,92488.4343923347
2023,397,4,2,150101,15,1501,Callao,4,968.507742573002,3874.030970292008,9840.357825077012,205.0074546891044,458.83071030264534,210.7553217021362,1,1,Pobre extremo,70691.92633535352
2025,169,5,2,210101,21,2101,Sierra urbana,3,284.6529736780556,853.9589210341669,25492.173690427135,708.1159358451982,441.596454243039,215.68144673278414,0,0,No pobre,242461.93850220612
2022,464,14,3,010101,01,0101,Callao,4,1554.3662583546081,6217.4650334184325,30723.981160844425,640.0829408509255,466.98881382840375,248.75819354463252,0,0,No pobre,13876.661283537767
2024,315,10,1,040101,04,0401,Selva urbana,4,823.5439009586743,3294.175603834697,28244.16226858587,588.4200472622057,407.64163610366757,218.87556538680974,0,0,No pobre,17266.15047667682
2022,325,14,3,010201,01,0102,Lima Metropolitana,1,461.65578842668475,461.65578842668475,16004.727779921015,1333.7273149934178,399.19794027687425,211.89586024106208,0,0,No pobre,10270.008915000399
2024,375,1,2,200101,20,2001,Sierra rural,4,1018.1699521184815,4072.679808473926,30689.883858411995,639.3725803835832,449.72780938199736,262.2574454113709,0,0,No pobre,52345.0917285547
2023,92,11,2,150101,15,1501,Lima Metropolitana,5,1858.8659863176101,9294.32993158805,5824.279530056256,97.07132550093759,398.85591022003274,211.26267492379088,1,1,Pobre extremo,23973.857818342727
2023,181,18,1,250101,25,2501,Costa rural,4,425.578336127794,1702.313344511176,40451.11557678612,842.7315745163775,389.11048793752633,224.09040053331398,0,0,No pobre,15913.443226295425
2023,231,16,1,200101,20,2001,Lima Metropolitana,5,1712.5277489365096,8562.638744682548,14670.46678776991,244.50777979616518,389.66150685396616,229.9901204678981,1,0,Pobre no extremo,54182.876493296324
2023,301,18,4,010201,01,0102,Selva urbana,4,894.589389068723,3578.357556274892,3795.469346994677,79.0722780623891,456.8393493225718,233.32979899132775,1,1,Pobre extremo,109346.39374611803
2021,148,8,2,150101,15,1501,Sierra urbana,7,359.92376333596974,2519.466343351788,27306.023848377303,325.07171248068215,382.87373016681045,225.29169480743403,1,0,Pobre no extremo,40388.3133273251
2021,280,10,2,150132,15,1501,Costa urbana,3,1711.9263775784473,5135.779132735342,108369.64191713667,3010.267831031574,408.94567048391997,263.8776949579391,0,0,No pobre,22498.37028578144
2025,189,10,3,200101,20,2001,Costa urbana,2,1942.2786482637143,3884.5572965274287,4862.065882660806,202.58607844420024,392.91864099440767,246.10376548233782,1,1,Pobre extremo,117208.9741397374
2022,347,5,4,210101,21,2101,Sierra urbana,3,653.414360086522,1960.243080259566,21617.547652820493,600.4874348005692,455.4910146799505,225.16462544558917,0,0,No pobre,28166.527473012164
2024,350,10,2,130101,13,1301,Lima Metropolitana,4,676.7187986999309,2706.8751947997234,6248.5222516795275,130.17754690999016,430.3493085572984,225.0403803676334,1,1,Pobre extremo,27751.468607367246
2024,314,18,3,040101,04,0401,Sierra urbana,3,842.037367775873,2526.112103327619,33906.05205222992,941.8347792286089,400.5492414497667,235.20667494293232,0,0,No pobre,60654.60722286192
2021,493,6,1,010201,01,0102,Costa rural,3,1646.8476924755334,4940.543077426601,58920.0729110434,1636.6686919734277,455.0410898651267,202.35642429187433,0,0,No pobre,18293.292568554905
2024,411,3,3,200101,20,2001,Selva rural,4,119.79267380504965,479.1706952201986,12986.731676323043,270.55690992339674,455.03665091381635,264.86499871830716,1,0,Pobre no extremo,101164.86294920067
2021,410,8,2,010101,01,0101,Callao,3,525.5174483013153,1576.552344903946,18375.03811400676,510.4177253890766,432.30226470686506,215.63165643998295,0,0,No pobre,14507.645556630034
2025,128,9,3,250101,25,2501,Sierra urbana,4,1441.2096411020198,5764.838564408079,23533.630670007096,490.2839722918145,407.584978705521,248.83147959822207,0,0,No pobre,19730.26614796587
2022,7,5,3,150101,15,1501,Callao,5,870.7149559224996,4353.574779612498,82081.4819392249,1368.0246989870818,438.62770992622217,254.4405922904011,0,0,No pobre,11469.655061870977
2025,426,2,4,010201,01,0102,Callao,5,727.5616836394423,3637.8084181972117,7643.765665406447,127.39609442344077,473.3530100754192,257.91681106311165,1,1,Pobre extremo,86095.37893680198
2023,47,2,4,040101,04,0401,Costa urbana,3,1757.337488913833,5272.012466741499,17881.319703023615,496.7033250839893,385.1636387626219,211.59496169072568,0,0,No pobre,140801.25133705523
2023,53,7,1,200101,20,2001,Sierra rural,4,1842.934448277855,7371.73779311142,110595.9521769488,2304.082337019767,406.69498466217925,237.5685148829017,0,0,No pobre,31176.891226338408
2023,187,17,4,010101,01,0101,Sierra urbana,3,1901.1738164157712,5703.521449247313,13979.96857031299,388.332460286472,408.4969195392678,205.85720534979092,1,0,Pobre no extremo,56760.646323704525
2025,38,10,3,150101,15,1501,Costa rural,6,617.8460120431636,3707.076072258981,18862.83040817098,261.9837556690414,443.18116635848827,256.3354641719489,1,0,Pobre no extremo,52405.98428643382
2024,453,12,4,040101,04,0401,Callao,6,1833.7739581243031,11002.643748745819,31638.091153930392,439.41793269347767,445.1164396661947,234.05160737708732,1,0,Pobre no extremo,48861.7195492359
2022,471,2,2,150101,15,1501,Sierra rural,3,1500.2345539818489,4500.703661945547,218481.0687711736,6068.918576977045,400.63153949437134,211.09423412464344,0,0,No pobre,11412.829132715506
2023,476,10,3,040101,04,0401,Costa rural,2,393.0080221283032,786.0160442566064,9841.505789490993,410.06274122879137,401.6100597662511,250.30752619256447,0,0,No pobre,18866.674384218004
2023,226,1,3,200101,20,2001,Sierra rural,2,1259.5130537855996,2519.026107571199,53094.224639371794,2212.2593599738248,472.8212684519169,223.18188941263844,0,0,No pobre,77655.7698710249
2023,53,4,3,130101,13,1301,Sierra urbana,3,150.0361566832833,450.1084700498499,9237.12913088361,256.5869203023225,455.6298817662811,208.01546226320752,1,0,Pobre no extremo,122551.33474391741
2022,399,13,2,050101,05,0501,Callao,4,1445.9184959646439,5783.673983858575,10863.953461496576,226.33236378117866,473.42696985317195,232.27516774955532,1,1,Pobre extremo,93820.34387694504
2023,224,12,3,210101,21,2101,Costa urbana,4,1493.778293036783,5975.113172147132,16947.97363933503,353.0827841528131,462.96629881626984,216.46726190968002,1,0,Pobre no extremo,36922.82739818775
2022,154,11,4,130101,13,1301,Sierra rural,3,1599.743166330495,4799.229498991484,40878.46482549266,1135.5129118192406,420.2117980263699,266.51552850162096,0,0,No pobre,80995.47105371718
2023,48,10,2,050101,05,0501,Selva urbana,4,427.7976028326263,1711.1904113305052,16403.217210699793,341.733691889579,392.1907636845168,225.29531604647443,1,0,Pobre no extremo,7805.225393171189
2025,351,15,3,200101,20,2001,Selva rural,6,1293.6748878003089,7762.049326801853,30321.836979081156,421.1366247094605,442.95503662567376,240.07170336025501,1,0,Pobre no extremo,4818.259162745126
2025,147,5,4,200101,20,2001,Costa rural,4,439.8277011725433,1759.3108046901732,14104.555511328968,293.8449064860202,415.19910622576543,266.3852698919943,1,0,Pobre no extremo,9178.45609925317
2022,393,17,4,200101,20,2001,Sierra rural,2,1898.635158439434,3797.270316878868,28950.40228493929,1206.2667618724704,422.54119905918185,227.56048305975725,0,0,No pobre,610168.3988439337
2025,64,5,1,050101,05,0501,Callao,4,1382.5203160935855,5530.081264374342,8367.14968891466,174.31561851905542,422.5879740944058,225.06888116431688,1,1,Pobre extremo,290139.23787093203
2022,349,2,4,010101,01,0101,Costa rural,4,281.11911120770594,1124.4764448308238,8556.485935319091,178.26012365248107,473.6519621664213,211.36839482752933,1,1,Pobre extremo,7350.983815868991
2025,182,9,4,010201,01,0102,Costa urbana,6,455.36123701106334,2732.16742206638,16946.527510040545,235.36843763945203,386.88624191925936,265.68124951960357,1,1,Pobre extremo,29069.101943764483
2025,125,6,1,050101,05,0501,Costa rural,3,1360.5741864465208,4081.7225593395624,46628.862476551156,1295.2461799041987,399.31037614697385,256.0521344842367,0,0,No pobre,23580.659798165176
2022,179,18,1,250101,25,2501,Costa rural,3,1005.6739427032564,3017.0218281097696,32029.63103623159,889.7119732286552,440.7942871014942,215.47076923153244,0,0,No pobre,132547.62705389468
2024,39,14,2,010201,01,0102,Selva urbana,4,1498.965565800669,5995.862263202676,13400.726949118496,279.18181143996867,468.37580658868933,223.28720994238324,1,0,Pobre no extremo,69893.85654051736
2025,260,19,4,250101,25,2501,Costa rural,4,633.4987179587523,2533.9948718350092,9716.565453797066,202.42844695410554,471.7942651869991,264.0438244657366,1,1,Pobre extremo,24891.672510069904
2023,382,14,2,040101,04,0401,Sierra rural,5,1350.043320009446,6750.21660004723,68215.65695320745,1136.9276158867908,435.869292651493,237.60957170654774,0,0,No pobre,63731.587829580225
2024,3,8,2,210101,21,2101,Callao,1,436.2243192578341,436.2243192578341,91758.82370068568,7646.568641723807,383.45612188343966,238.9434000624116,0,0,No pobre,78681.87047355529
2022,64,17,3,210101,21,2101,Costa rural,4,1133.049500385963,4532.198001543852,42486.937117878675,885.1445232891391,416.2881034339474,245.37011373659655,0,0,No pobre,5641.663905385538
2024,29,3,2,210101,21,2101,Callao,2,1919.8192239449738,3839.6384478899477,37048.689346574974,1543.695389440624,471.8833292172679,253.35146725354588,0,0,No pobre,61818.52948490248
2021,372,10,2,150132,15,1501,Sierra urbana,3,1293.6222413528742,3880.866724058623,3928.3745961012546,109.12151655836819,429.99440859730925,265.74998819650307,1,1,Pobre extremo,35628.70855147538
2021,11,17,2,050101,05,0501,Costa rural,4,194.9878732593413,779.9514930373653,45902.530164457974,956.3027117595411,452.66132791834843,256.15575514290174,0,0,No pobre,11551.942068252658
2025,97,11,2,010101,01,0101,Sierra urbana,2,1978.648061699591,3957.296123399182,112372.36367254709,4682.181819689462,406.9193420449495,265.4184438924815,0,0,No pobre,20101.31769743053
2025,358,8,1,040101,04,0401,Selva rural,3,398.04602633284463,1194.138078998534,70614.5668126703,1961.515744796397,382.50069703359054,257.4426830706565,0,0,No pobre,48221.20189876576
2023,442,1,4,200101,20,2001,Costa rural,5,1464.3312951244998,7321.656475622499,67255.29340128397,1120.9215566880662,437.8360186228224,203.25038424302664,0,0,No pobre,41140.96826822641
2024,203,13,3,050101,05,0501,Lima Metropolitana,4,1111.8070742219722,4447.228296887889,6064.507725539595,126.34391094874157,463.49810044364204,208.22742343758594,1,1,Pobre extremo,30042.47059842815
2021,411,4,1,250101,25,2501,Selva rural,2,659.2853068281772,1318.5706136563545,14272.915672797482,594.7048196998951,479.02686968900593,261.9425047952434,0,0,No pobre,26857.468899164418
2025,481,7,3,250101,25,2501,Callao,4,436.8899223126473,1747.5596892505891,23615.167126134827,491.9826484611422,464.66271078388723,201.938751433168,0,0,No pobre,38391.10358925094
2024,21,14,3,010201,01,0102,Lima Metropolitana,2,437.63449212575983,875.2689842515197,14179.033369256302,590.793057052346,435.3994362321125,255.59222541739516,0,0,No pobre,7290.884155368269
2025,39,5,1,200101,20,2001,Costa rural,3,1730.9593942955048,5192.878182886514,9472.162083343337,263.1156134262038,440.87275888005377,259.4890612332459,1,0,Pobre no extremo,201835.47341747934
2025,223,11,2,150132,15,1501,Sierra rural,4,1758.5337769105045,7034.135107642018,39230.28426897082,817.2975889368921,462.41640398711655,229.08251934577166,0,0,No pobre,25267.929819796715
2021,102,17,1,250101,25,2501,Lima Metropolitana,2,983.7764910869528,1967.5529821739055,65977.3876857761,2749.057820240671,381.98106968276164,224.83983269762538,0,0,No pobre,60235.82818852022
2021,46,5,3,210101,21,2101,Sierra urbana,7,296.88077955745035,2078.1654569021525,7655.972116576959,91.14252519734475,475.16443481944646,213.60829533826347,1,1,Pobre extremo,183138.70686087623
2025,66,3,3,010201,01,0102,Callao,2,1779.913697308901,3559.827394617802,68468.2957735633,2852.845657231804,433.12212458482315,203.4243210163654,0,0,No pobre,112963.0246879111
2022,91,5,2,130101,13,1301,Selva rural,5,1025.3313237326693,5126.656618663346,32890.12517720067,548.1687529533446,475.2052244489921,252.17680694176954,0,0,No pobre,49106.595203843965
2025,164,15,1,150101,15,1501,Selva rural,5,933.648603447136,4668.24301723568,115928.62342651145,1932.143723775191,456.45181665808315,205.16089591131706,0,0,No pobre,32540.166471650788
2025,459,19,4,010201,01,0102,Sierra urbana,7,873.9783464314785,6117.848425020349,55014.26159962414,654.9316857098112,395.23176786147013,266.12687396062444,0,0,No pobre,35482.71075169707
2023,111,16,3,010201,01,0102,Selva urbana,3,793.5269303324907,2380.580790997472,30239.503986806583,839.9862218557384,396.52598146396275,220.77204239425433,0,0,No pobre,7127.210728302879
2023,338,8,1,250101,25,2501,Costa rural,6,1099.410266856329,6596.461601137973,30453.55403517268,422.96602826628725,415.3645976012713,255.5971022315962,0,0,No pobre,10722.774322120316
2023,123,13,2,050101,05,0501,Costa rural,7,1248.628330562238,8740.398313935666,26954.815558151797,320.890661406569,406.39880219357974,204.17778557257674,1,0,Pobre no extremo,46176.41577406048
2022,193,16,2,200101,20,2001,Sierra rural,2,986.2211867886163,1972.4423735772325,138236.34066737164,5759.847527807152,423.92987592975265,237.53950792563103,0,0,No pobre,24882.613154505958
2022,447,3,4,130101,13,1301,Selva urbana,4,1803.6315105645845,7214.526042258338,46669.63389404968,972.2840394593683,440.390387087539,224.43696759633843,0,0,No pobre,8118.991339676011
2025,99,1,3,210101,21,2101,Selva urbana,2,703.5563342060449,1407.1126684120898,19318.404480671223,804.9335200279676,423.6579499486742,202.10007736246956,0,0,No pobre,48522.51528051998
2023,291,9,4,050101,05,0501,Lima Metropolitana,4,1198.7925278948844,4795.170111579538,44907.09664119008,935.5645133581266,385.64205847072185,245.905954808642,0,0,No pobre,77274.61798038837
2022,159,9,4,040101,04,0401,Callao,4,669.912448368572,2679.649793474288,40924.2701578522,852.5889616219209,477.5631615150902,266.0213904635946,0,0,No pobre,116446.65055028684
2021,412,17,4,250101,25,2501,Sierra rural,3,1531.365045205815,4594.095135617445,18388.182563232793,510.78284897868866,422.51221342013497,200.7526937042146,0,0,No pobre,61792.1911677708
2025,103,2,4,200101,20,2001,Selva rural,5,294.03008872364774,1470.1504436182386,12859.867599720963,214.33112666201606,465.10750043217206,218.93058483261683,1,1,Pobre extremo,19320.898521480463
2024,385,9,2,010101,01,0101,Sierra urbana,1,458.5280939111318,458.5280939111318,77944.99680812111,6495.41640067676,387.3954292261152,249.25240198882955,0,0,No pobre,71987.43686770117
2025,281,19,3,210101,21,2101,Selva rural,5,1622.2826788612065,8111.413394306032,21244.28038812042,354.071339802007,461.0064879716682,260.9877606829141,1,0,Pobre no extremo,48110.020235000506
2024,43,13,4,050101,05,0501,Costa urbana,1,448.0754309171235,448.0754309171235,20197.343399313293,1683.1119499427743,397.3404637711305,213.35454214500547,0,0,No pobre,14399.19715490347
2023,486,5,3,210101,21,2101,Sierra rural,4,1288.9180577700063,5155.672231080025,45416.77872173493,946.1828900361444,447.9404942996962,204.9501749177138,0,0,No pobre,13927.4960580289
2024,84,9,2,200101,20,2001,Sierra urbana,2,1943.462558617974,3886.925117235948,16881.96652960816,703.4152720670066,446.18066962550904,200.60489802359496,0,0,No pobre,84894.82205824759
2023,451,13,2,040101,04,0401,Selva rural,3,1093.492166155335,3280.476498466005,33049.976194498835,918.0548942916344,470.980671826686,215.0644495159329,0,0,No pobre,49696.00843120166
2021,191,1,1,040101,04,0401,Selva rural,5,456.05324804613156,2280.266240230658,19106.454938906823,318.44091564844706,412.06766803507384,204.99221044379732,1,0,Pobre no extremo,46988.551030386996
2024,51,15,1,210101,21,2101,Selva urbana,3,709.3129868160113,2127.938960448034,2640.2995140334347,73.34165316759541,390.8959759915642,225.15674623718186,1,1,Pobre extremo,38692.267874082565
